 82, "FX Swell FN",             1,  60.3,  18.5,  28.2,  37.8,  47.7,  57.6
 83, "FX Turntable FN",         6,  60.3,  28.2,  43.9,  59.7,  76.7,  94.3
 84, "KB Big Synth FN",         6,  59.0,  50.2,  50.4,  50.3,  42.8,  50.2
 85, "KB E-Piano",              6,  60.3,  17.1,  25.6,  33.6,  42.1,  51.6
 86, "KB Glockenschlag FN",     4,  60.3,  19.1,  28.1,  37.1,  46.6,  56.0
 87, "KB Piano House",          6,  60.3,  18.6,  27.1,  35.6,  44.0,  52.1
 88, "KB White Noise FN",       3,  60.3,  17.3,  25.6,  33.9,  42.4,  50.8
 89, "LD 8bitter II FN",        6,  60.3,  21.4,  30.8,  40.1,  49.5,  58.1
 90, "LD Acid Saw",             6,  60.3,  11.5,  19.9,  27.8,  35.6,  43.4
 91, "LD Bon Voyage FN",        1,  60.3,  17.1,  24.7,  32.5,  40.5,  48.1
 92, "LD Crystal Lead",         1,  60.3,  18.3,  27.5,  37.0,  46.6,  56.2
 93, "LD Drop In Pulse",        3,  60.3,  52.0,  51.9,  42.6,  43.2,  51.7
 94, "LD Funky Mod",            1,  60.3,  11.3,  19.3,  27.2,  35.0,  42.8
 95, "LD Metal Wahuuu",         1,  60.3,  12.9,  23.1,  32.6,  42.5,  52.2
 96, "LD Morph Sync",           1,  60.3,  23.5,  38.5,  53.4,  69.0,  83.7
 97, "LD Noisy Sync Lead",      1,  60.3,  15.0,  27.4,  39.7,  51.9,  63.9
 98, "LD Plastic Attack",       1,  60.3,  14.8,  23.8,  32.7,  41.4,  50.1
 99, "LD Pleutonium FN",        1,  60.3,  19.3,  26.4,  33.6,  41.3,  48.3
100, "LD Plucked String",       1,  61.0,  20.9,  31.6,  42.2,  53.4,  64.6
101, "LD Power Lead",           5,  60.3,  14.3,  24.7,  35.0,  45.2,  55.7
102, "LD Resobells FN",         1,  60.3,  21.1,  31.0,  41.1,  51.6,  62.2
103, "LD Sci Fi Organ",         6,  60.3,  20.9,  33.5,  46.1,  59.3,  72.0
104, "LD Soft Bell Lead",       4,  60.3,  21.7,  35.2,  48.6,  62.3,  75.9
105, "LD Special Starter",      1,  59.7,  21.2,  33.2,  45.5,  58.0,  70.4
106, "LD Spring Bell",          2,  61.0,  21.9,  35.6,  49.6,  63.9,  77.8
107, "LD SYNCElead FN",         1,  60.3,  19.9,  29.9,  39.9,  50.5,  60.8
108, "LD Technoshocker FN",     1,  60.3,  12.7,  22.1,  31.5,  41.1,  50.4
109, "LD Thin Lead",            1,  61.0,  19.6,  29.2,  39.0,  49.5,  59.7
110, "LD Tranceline FN",        1,  60.3,  20.0,  28.1,  36.2,  44.5,  52.7
111, "LD Woholead FN",          1,  61.0,  11.8,  20.0,  28.1,  36.4,  44.6
112, "PD  Ringmodded FN",       1,  60.3,  21.5,  30.9,  40.6,  50.7,  60.0
113, "PD Base Pad",             6,  60.3,  46.6,  46.6,  29.3,  37.6,  45.6
114, "PD Bellomatism FN",       3,  61.0,  57.1,  57.1,  37.5,  47.4,  57.0
115, "PD Big Trancer FN",       6,  60.3,  20.0,  28.4,  37.0,  45.9,  54.5
116, "PD Bit Orchestra",        6,  61.0,  20.9,  31.8,  42.9,  54.6,  66.0
117, "PD Bursting Pad",         4,  60.3,  24.8,  40.0,  55.2,  70.5,  85.6
118, "PD Dark Animations FN",   3,  60.3,  17.8,  26.5,  35.5,  43.9,  52.5
119, "PD Easymat FN",           6,  60.3,  19.0,  27.7,  36.4,  45.6,  54.4
120, "PD Floating Pad",         6,  61.0,  24.2,  39.9,  56.2,  72.9,  89.4
121, "PD Gated Pad",            3,  59.7,  62.7,  60.3,  60.4,  51.6,  62.0
122, "PD Glasometer FN",        3,  60.3,  60.3,  60.6,  50.2,  50.5,  60.6
123, "PD Open Square FN",       6,  60.3,  57.1,  48.7,  39.8,  49.5,  58.5
124, "PD Padwobbler FN",        6,  60.3,  65.4,  54.9,  44.3,  55.5,  66.6
125, "PD Sun Rise",             6,  60.3,  64.2,  31.2,  42.1,  53.5,  64.6
126, "PD Sweet Analogue",       4,  60.3,  64.8,  64.1,  63.9,  64.2,  66.4
127, "PD Twoflower FN",         4,  60.3,  75.1,  73.5,  73.6,  57.0,  74.0
  0, "! Startup Juno Osc",      6,  56.5,  10.5,  17.9,  25.3,  32.7,  39.9
  1, "ARP 303 Like FN",         1,  57.8,  17.4,  26.1,  34.1,  42.6,  50.3
  2, "ARP 303 Like II FN",      1,  57.8,  17.8,  26.9,  35.7,  44.9,  52.9
  3, "ARP C64 FN",              1,  57.8,  25.1,  40.0,  54.4,  69.4,  83.8
  4, "ARP C64 II FN",           1,  57.8,  24.5,  39.3,  53.4,  68.0,  82.2
  5, "ARP C64 III FN",          1,  57.8,  24.5,  39.1,  53.9,  69.0,  84.0
  6, "ARP C64 IV FN",           1,  58.4,  20.9,  29.8,  38.6,  47.8,  56.7
  7, "ARP Demotrack ARP FN",    6,  58.4,  12.4,  20.9,  29.4,  37.9,  46.2
  8, "ARP Rumpelkammer FN",     1,  58.4,  14.3,  24.1,  33.5,  43.3,  52.8
  9, "BS 007 X",                6,  58.4,  13.5,  22.8,  31.9,  41.1,  50.4
 10, "BS 7th Gates FN",         1,  58.4,  11.2,  19.3,  27.0,  34.8,  42.4
 11, "BS Bass Deep Room",       1,  58.4,  17.3,  25.8,  33.8,  41.9,  49.8
 12, "BS Bassolead FN",         1,  59.0,  20.6,  30.9,  41.2,  51.7,  61.8
 13, "BS Basspa_ FN",           1,  58.4,  13.6,  22.9,  32.0,  41.3,  50.5
 14, "BS C64 Octavebass FN",    1,  59.0,  19.8,  33.5,  47.0,  60.7,  74.1
 15, "BS Clean Flat Bass",      1,  59.0,  11.2,  19.2,  27.0,  35.0,  42.8
 16, "BS D&B Wubler",           1,  58.4,  12.2,  21.2,  29.7,  38.5,  46.9
 17, "BS Dark Bass",            1,  59.0,  12.0,  21.1,  30.0,  38.5,  47.0
 18, "BS Dark Night FN",        3,  59.0,  13.2,  21.2,  29.3,  37.5,  45.6
 19, "BS Detuned FN",           1,  59.0,  13.8,  22.9,  32.0,  41.5,  50.2
 20, "BS Easy Listener FN",     6,  58.4,  13.5,  22.9,  31.9,  41.2,  50.3
 21, "BS Energyator FN",        1,  59.0,  11.5,  19.5,  27.5,  35.5,  43.3
 22, "BS Fat Side FN",          1,  59.0,  12.1,  21.1,  30.1,  38.9,  47.3
 23, "BS Flamming Bass FN",     1,  59.0,  13.2,  21.8,  30.4,  39.3,  48.0
 24, "BS Goodspeed FN",         1,  58.4,  17.5,  25.6,  33.5,  41.7,  49.7
 25, "BS Hard 80's",            1,  59.0,  12.2,  19.6,  27.0,  34.4,  41.7
 26, "BS Knarziger FN",         1,  59.0,  12.5,  20.1,  27.7,  35.6,  43.2
 27, "BS LFO Roller FN",        1,  59.0,  13.2,  22.2,  31.1,  40.2,  49.1
 28, "BS Madskillz FN",         1,  59.0,  16.9,  24.4,  31.9,  39.7,  47.0
 29, "BS Mixmiddle FN",         1,  59.0,  15.8,  28.7,  41.5,  54.5,  67.3
 30, "BS Night And Day FN",     6,  58.4,  13.4,  22.3,  31.3,  40.2,  49.1
 31, "BS Noizigian FN",         1,  59.0,  13.3,  22.6,  31.8,  41.1,  50.3
 32, "BS Open Bass FN",         1,  59.0,  12.1,  20.6,  29.0,  37.6,  45.9
 33, "BS Pluggiator FN",        1,  59.7,  17.5,  26.1,  34.1,  42.4,  50.7
 34, "BS SAWbreaker FN",        1,  59.0,  13.1,  21.4,  29.6,  37.7,  45.8
 35, "BS Sawlight FN",          1,  59.7,  14.6,  23.0,  31.2,  39.6,  47.8
 36, "BS Sci Fi",               1,  59.7,  18.0,  30.9,  44.3,  57.6,  70.8
 37, "BS Slow Filter FN",       1,  59.7,  19.8,  29.4,  39.1,  48.7,  57.8
 38, "BS Small Bassist FN",     6,  59.0,  19.2,  28.2,  37.1,  46.2,  55.2
 39, "BS Syncetel Bass FN",     6,  59.0,  12.5,  20.2,  27.8,  35.6,  43.3
 40, "BS Tripple Wobbler",      1,  59.0,  11.7,  20.2,  28.5,  37.0,  45.3
 41, "BS Wobbler FN",           1,  59.0,  20.1,  29.8,  39.8,  50.1,  60.0
 42, "BS Wobbler II FN",        1,  59.0,  20.6,  31.1,  41.8,  52.6,  63.5
 43, "CD Universal FN",         1,  59.0,  19.1,  27.8,  36.5,  45.7,  54.5
 44, "CH Chordionator FN",      6,  59.0,  18.6,  26.9,  35.4,  44.0,  51.9
 45, "CH Chordionator II FN",   1,  59.0,  18.7,  27.1,  35.5,  44.2,  52.0
 46, "CH Chordionator III FN",  3,  59.0,  11.6,  20.0,  28.4,  36.6,  44.7
 47, "CH Chordionator IV FN",   1,  59.0,  17.5,  25.9,  34.2,  43.0,  51.5
 48, "CH Open Mind FN",         1,  59.0,  19.2,  27.9,  36.6,  45.6,  54.3
 49, "CH SIDchord FN",          6,  59.0,  20.2,  29.8,  39.6,  49.8,  59.5
 50, "DR 8bit  Kick II FN",     1,  59.7,  17.1,  26.6,  36.1,  45.8,  55.4
 51, "DR 8bit  Kick III FN",    6,  59.7,  21.1,  30.1,  39.0,  48.3,  57.3
 52, "DR 8bit Kick FN",         6,  59.0,  18.8,  26.9,  35.3,  43.6,  52.2
 53, "DR Crash Space",          6,  59.7,  17.3,  31.6,  45.9,  60.4,  75.0
 54, "DR Hat Reverse",          1,  59.0,  13.2,  23.6,  34.0,  44.1,  54.5
 55, "DR Hat Short Moves",      1,  59.7,  13.5,  23.7,  33.8,  44.1,  54.3
 56, "DR Hat Short",            4,  59.0,  13.2,  23.4,  33.6,  43.8,  54.0
 57, "DR HiHat FN",             1,  59.7,  10.1,  16.6,  23.2,  29.7,  36.1
 58, "DR Kick Clean",           1,  59.7,  14.2,  25.0,  36.0,  46.8,  57.7
 59, "DR Kick FN",              1,  59.0,  10.9,  18.3,  25.5,  32.9,  40.2
 60, "DR Kick II FN",           1,  59.0,  21.1,  28.7,  36.1,  43.8,  51.4
 61, "DR Kick III FN",          1,  59.0,  20.9,  29.8,  38.6,  47.8,  56.7
 62, "DR Kick Old School",      6,  59.7,  14.2,  25.1,  35.9,  46.7,  57.6
 63, "DR Kick Phat",            1,  59.7,  19.5,  29.9,  40.3,  50.9,  61.2
 64, "DR Perc Bongo Room",      1,  59.0,  17.6,  26.4,  35.3,  44.2,  52.6
 65, "DR Perc Room",            1,  59.0,  16.4,  24.0,  31.5,  39.2,  46.2
 66, "DR Snare Dry",            1,  59.0,  15.5,  25.1,  34.4,  43.7,  52.6
 67, "DR Sub Impact",           1,  59.0,  11.0,  18.5,  25.9,  33.3,  40.7
 68, "FX Alien Storm",          1,  59.7,  92.8,  93.5,  94.9,  95.1,  96.0
 69, "FX Blubberwasser FN",     1,  59.0,  24.4,  37.4,  50.9,  64.5,  77.8
 70, "FX Break FM",             6,  59.7,  25.9,  43.6,  61.9,  80.7,  99.7
 71, "FX C64 FN",               1,  59.0,  23.2,  36.1,  48.7,  60.9,  73.0
 72, "FX Digital Transfer",     1,  59.0,  23.6,  39.1,  55.3,  72.5,  90.3
 73, "FX Falling Break",        1,  59.0,  47.8,  47.9,  47.6,  47.6,  47.6
 74, "FX Metallica FN",         1,  59.7,  59.6,  59.6,  37.3,  48.5,  59.8
 75, "FX Mod Triangle FM",      1,  59.0,  12.1,  21.5,  31.0,  40.6,  50.0
 76, "FX Noiz3machin3 FN",      1,  59.7,  21.3,  34.2,  49.2,  59.4,  72.3
 77, "FX Quitscheentchen FN",   6,  59.0,  24.4,  37.4,  50.7,  64.5,  77.9
 78, "FX Radeberger FN",        6,  59.0,  24.8,  39.9,  55.7,  69.2,  87.4
 79, "FX Raindrops FN",         6,  59.0,  77.1,  49.8,  50.7,  64.1,  76.9
 80, "FX Reverse FM",           6,  59.7,  12.9,  22.3,  31.7,  41.0,  50.4
 81, "FX SO 6dB Sweep",         1,  59.7,  11.3,  19.3,  27.1,  35.0,  42.7
 82, "FX Swell FN",             1,  59.0,  18.5,  28.2,  37.9,  47.9,  57.6
 83, "FX Turntable FN",         6,  59.7,  28.2,  43.9,  59.7,  76.8,  94.4
 84, "KB Big Synth FN",         6,  59.0,  50.4,  50.3,  50.2,  42.6,  50.1
 85, "KB E-Piano",              6,  59.0,  17.1,  25.6,  33.7,  42.2,  51.8
 86, "KB Glockenschlag FN",     4,  59.7,  19.1,  28.2,  37.0,  46.4,  56.2
 87, "KB Piano House",          6,  59.7,  18.6,  27.2,  35.7,  44.0,  52.1
 88, "KB White Noise FN",       3,  59.7,  17.4,  25.7,  33.9,  42.5,  50.7
 89, "LD 8bitter II FN",        6,  59.7,  21.3,  30.8,  40.0,  49.4,  58.1
 90, "LD Acid Saw",             6,  59.7,  11.5,  19.9,  27.8,  35.6,  43.4
 91, "LD Bon Voyage FN",        1,  59.7,  17.0,  24.8,  32.5,  40.4,  48.1
 92, "LD Crystal Lead",         1,  59.7,  18.4,  27.5,  36.9,  46.6,  56.1
 93, "LD Drop In Pulse",        3,  59.0,  52.1,  51.9,  42.7,  43.2,  51.6
 94, "LD Funky Mod",            1,  59.0,  11.3,  19.2,  27.1,  35.0,  42.8
 95, "LD Metal Wahuuu",         1,  59.7,  12.9,  23.1,  32.6,  42.4,  52.2
 96, "LD Morph Sync",           1,  59.0,  23.4,  38.5,  53.2,  68.7,  83.6
 97, "LD Noisy Sync Lead",      1,  59.7,  15.0,  27.4,  39.7,  51.9,  63.9
 98, "LD Plastic Attack",       1,  59.7,  14.8,  23.8,  32.7,  41.4,  50.0
 99, "LD Pleutonium FN",        1,  59.7,  19.2,  26.5,  33.7,  41.3,  48.4
100, "LD Plucked String",       1,  59.7,  20.9,  31.5,  42.2,  53.3,  64.5
101, "LD Power Lead",           5,  59.0,  14.3,  24.7,  35.0,  45.2,  55.7
102, "LD Resobells FN",         1,  59.7,  21.1,  31.1,  41.3,  51.6,  62.1
103, "LD Sci Fi Organ",         6,  59.7,  21.0,  33.5,  46.1,  59.2,  72.1
104, "LD Soft Bell Lead",       4,  59.7,  21.7,  35.2,  48.6,  62.3,  75.9
105, "LD Special Starter",      1,  59.0,  21.1,  33.2,  45.5,  58.0,  70.4
106, "LD Spring Bell",          2,  59.0,  22.0,  35.6,  49.7,  63.9,  78.0
107, "LD SYNCElead FN",         1,  59.0,  20.0,  29.9,  39.9,  50.6,  60.7
108, "LD Technoshocker FN",     1,  59.0,  12.7,  22.1,  31.5,  41.1,  50.4
109, "LD Thin Lead",            1,  59.0,  19.7,  29.3,  39.0,  49.5,  59.6
110, "LD Tranceline FN",        1,  59.0,  19.9,  28.1,  36.1,  44.6,  52.8
111, "LD Woholead FN",          1,  59.7,  11.7,  20.0,  28.1,  36.4,  44.6
112, "PD  Ringmodded FN",       1,  59.7,  21.5,  31.0,  40.6,  50.5,  60.0
113, "PD Base Pad",             6,  59.7,  46.6,  46.6,  29.2,  37.4,  45.6
114, "PD Bellomatism FN",       3,  59.7,  57.0,  57.2,  37.5,  47.3,  57.0
115, "PD Big Trancer FN",       6,  59.7,  20.0,  28.6,  37.0,  45.9,  54.6
116, "PD Bit Orchestra",        6,  59.7,  20.9,  31.8,  42.8,  54.6,  65.9
117, "PD Bursting Pad",         4,  59.0,  24.8,  39.9,  55.3,  70.6,  85.6
118, "PD Dark Animations FN",   3,  59.7,  17.8,  26.5,  35.5,  43.8,  52.5
119, "PD Easymat FN",           6,  59.7,  19.0,  27.7,  36.5,  45.6,  54.4
120, "PD Floating Pad",         6,  59.7,  24.1,  40.1,  56.0,  72.8,  89.4
121, "PD Gated Pad",            3,  59.0,  62.7,  60.2,  60.4,  51.6,  62.3
122, "PD Glasometer FN",        3,  59.0,  60.3,  60.3,  50.2,  50.3,  60.6
123, "PD Open Square FN",       6,  59.0,  57.0,  48.8,  39.9,  49.6,  58.5
124, "PD Padwobbler FN",        6,  59.0,  65.4,  54.7,  44.4,  55.5,  66.7
125, "PD Sun Rise",             6,  59.0,  64.1,  31.2,  42.1,  53.6,  64.7
126, "PD Sweet Analogue",       4,  59.0,  64.8,  64.1,  64.2,  64.1,  66.3
127, "PD Twoflower FN",         4,  59.0,  75.0,  73.4,  73.6,  57.2,  74.1
  0, "! Startup Juno Osc",      6,  55.8,  10.5,  17.9,  25.3,  32.7,  40.0
  1, "ARP 303 Like FN",         1,  57.1,  17.4,  26.0,  34.1,  42.3,  50.2
  2, "ARP 303 Like II FN",      1,  57.1,  17.9,  27.0,  35.6,  44.7,  52.9
  3, "ARP C64 FN",              1,  57.1,  25.2,  40.0,  54.5,  69.4,  83.9
  4, "ARP C64 II FN",           1,  57.1,  24.5,  39.3,  53.4,  68.1,  82.3
  5, "ARP C64 III FN",          1,  57.8,  24.5,  39.1,  54.0,  69.3,  83.8
  6, "ARP C64 IV FN",           1,  57.8,  21.0,  29.8,  38.7,  47.9,  56.9
  7, "ARP Demotrack ARP FN",    6,  57.8,  12.4,  20.9,  29.4,  37.9,  46.2
  8, "ARP Rumpelkammer FN",     1,  57.8,  14.3,  24.1,  33.5,  43.2,  52.8
  9, "BS 007 X",                6,  57.8,  13.5,  22.8,  31.8,  41.1,  50.3
 10, "BS 7th Gates FN",         1,  57.1,  11.2,  19.3,  27.0,  34.8,  42.5
 11, "BS Bass Deep Room",       1,  57.8,  17.3,  25.9,  33.8,  41.8,  50.1
 12, "BS Bassolead FN",         1,  57.8,  20.7,  31.0,  41.2,  51.6,  61.9
 13, "BS Basspa_ FN",           1,  57.8,  13.6,  22.9,  32.0,  41.3,  50.5
 14, "BS C64 Octavebass FN",    1,  57.8,  19.8,  33.5,  47.0,  60.7,  74.2
 15, "BS Clean Flat Bass",      1,  58.4,  11.2,  19.3,  27.1,  35.0,  42.8
 16, "BS D&B Wubler",           1,  58.4,  12.2,  21.2,  29.8,  38.5,  46.9
 17, "BS Dark Bass",            1,  57.8,  12.0,  21.1,  30.0,  38.4,  47.0
 18, "BS Dark Night FN",        3,  57.8,  13.2,  21.2,  29.3,  37.5,  45.5
 19, "BS Detuned FN",           1,  58.4,  13.8,  22.9,  32.0,  41.5,  50.2
 20, "BS Easy Listener FN",     6,  57.8,  13.5,  22.9,  31.9,  41.2,  50.3
 21, "BS Energyator FN",        1,  57.8,  11.5,  19.5,  27.5,  35.5,  43.3
 22, "BS Fat Side FN",          1,  58.4,  12.1,  21.1,  30.1,  38.9,  47.2
 23, "BS Flamming Bass FN",     1,  58.4,  13.2,  21.9,  30.4,  39.4,  48.0
 24, "BS Goodspeed FN",         1,  58.4,  17.5,  25.6,  33.6,  41.8,  49.6
 25, "BS Hard 80's",            1,  58.4,  12.2,  19.6,  27.0,  34.3,  41.7
 26, "BS Knarziger FN",         1,  58.4,  12.5,  20.1,  27.7,  35.6,  43.1
 27, "BS LFO Roller FN",        1,  58.4,  13.3,  22.2,  31.1,  40.2,  49.1
 28, "BS Madskillz FN",         1,  58.4,  16.9,  24.4,  31.8,  39.7,  47.0
 29, "BS Mixmiddle FN",         1,  58.4,  15.8,  28.7,  41.5,  54.4,  67.3
 30, "BS Night And Day FN",     6,  57.8,  13.4,  22.4,  31.3,  40.2,  49.1
 31, "BS Noizigian FN",         1,  58.4,  13.3,  22.6,  31.8,  41.1,  50.4
 32, "BS Open Bass FN",         1,  58.4,  12.1,  20.6,  29.0,  37.6,  45.9
 33, "BS Pluggiator FN",        1,  59.0,  17.5,  26.1,  34.1,  42.4,  50.7
 34, "BS SAWbreaker FN",        1,  58.4,  13.1,  21.4,  29.6,  37.7,  45.8
 35, "BS Sawlight FN",          1,  58.4,  14.6,  23.0,  31.2,  39.5,  47.8
 36, "BS Sci Fi",               1,  59.0,  18.0,  30.9,  44.3,  57.6,  70.8
 37, "BS Slow Filter FN",       1,  59.0,  19.9,  29.4,  39.1,  48.7,  58.0
 38, "BS Small Bassist FN",     6,  58.4,  19.2,  28.2,  37.0,  46.3,  55.1
 39, "BS Syncetel Bass FN",     6,  58.4,  12.5,  20.2,  27.8,  35.6,  43.2
 40, "BS Tripple Wobbler",      1,  59.0,  11.7,  20.2,  28.5,  37.0,  45.3
 41, "BS Wobbler FN",           1,  59.0,  20.0,  29.9,  39.7,  50.2,  60.0
 42, "BS Wobbler II FN",        1,  58.4,  20.7,  31.1,  41.9,  52.6,  63.5
 43, "CD Universal FN",         1,  58.4,  19.1,  27.9,  36.6,  45.6,  54.5
 44, "CH Chordionator FN",      6,  58.4,  18.5,  27.0,  35.4,  44.0,  51.9
 45, "CH Chordionator II FN",   1,  58.4,  18.8,  27.2,  35.6,  44.2,  52.1
 46, "CH Chordionator III FN",  3,  58.4,  11.6,  20.0,  28.4,  36.6,  44.7
 47, "CH Chordionator IV FN",   1,  59.0,  17.4,  25.9,  34.3,  43.0,  51.6
 48, "CH Open Mind FN",         1,  58.4,  19.2,  28.0,  36.7,  45.6,  54.3
 49, "CH SIDchord FN",          6,  58.4,  20.2,  29.8,  39.6,  49.7,  59.4
 50, "DR 8bit  Kick II FN",     1,  59.0,  17.1,  26.6,  36.1,  45.8,  55.4
 51, "DR 8bit  Kick III FN",    6,  59.0,  21.2,  30.1,  39.0,  48.2,  57.4
 52, "DR 8bit Kick FN",         6,  59.0,  18.9,  26.9,  35.3,  43.7,  52.2
 53, "DR Crash Space",          6,  59.0,  17.2,  31.3,  45.8,  60.6,  75.1
 54, "DR Hat Reverse",          1,  57.8,  13.2,  23.6,  34.0,  44.1,  54.5
 55, "DR Hat Short Moves",      1,  59.0,  13.5,  23.7,  33.8,  44.1,  54.3
 56, "DR Hat Short",            4,  58.4,  13.2,  23.4,  33.6,  43.8,  54.0
 57, "DR HiHat FN",             1,  58.4,  10.1,  16.6,  23.2,  29.6,  36.1
 58, "DR Kick Clean",           1,  59.0,  14.2,  25.0,  36.0,  46.8,  57.7
 59, "DR Kick FN",              1,  58.4,  10.9,  18.3,  25.5,  32.9,  40.2
 60, "DR Kick II FN",           1,  59.0,  21.1,  28.6,  36.2,  43.8,  51.4
 61, "DR Kick III FN",          1,  59.0,  20.9,  29.8,  38.7,  47.9,  56.8
 62, "DR Kick Old School",      6,  59.0,  14.2,  25.1,  35.9,  46.7,  57.7
 63, "DR Kick Phat",            1,  59.0,  19.4,  29.9,  40.3,  50.8,  61.2
 64, "DR Perc Bongo Room",      1,  59.0,  17.7,  26.4,  35.2,  44.5,  52.7
 65, "DR Perc Room",            1,  59.0,  16.5,  24.0,  31.6,  39.2,  46.2
 66, "DR Snare Dry",            1,  59.0,  15.5,  25.1,  34.4,  43.7,  52.6
 67, "DR Sub Impact",           1,  59.0,  11.0,  18.5,  25.9,  33.3,  40.7
 68, "FX Alien Storm",          1,  59.0,  92.6,  94.0,  94.7,  94.7,  96.2
 69, "FX Blubberwasser FN",     1,  58.4,  24.3,  37.4,  50.6,  64.4,  77.9
 70, "FX Break FM",             6,  58.4,  25.9,  43.6,  61.9,  80.8,  99.8
 71, "FX C64 FN",               1,  58.4,  23.2,  36.1,  48.7,  61.0,  72.6
 72, "FX Digital Transfer",     1,  59.0,  23.5,  39.1,  55.3,  72.5,  90.4
 73, "FX Falling Break",        1,  58.4,  47.9,  47.8,  47.7,  47.6,  47.6
 74, "FX Metallica FN",         1,  59.0,  59.6,  59.6,  37.3,  48.5,  59.7
 75, "FX Mod Triangle FM",      1,  58.4,  12.1,  21.5,  31.0,  40.6,  50.0
 76, "FX Noiz3machin3 FN",      1,  59.0,  21.3,  34.2,  49.1,  59.4,  72.3
 77, "FX Quitscheentchen FN",   6,  58.4,  24.4,  37.3,  50.6,  64.4,  77.8
 78, "FX Radeberger FN",        6,  58.4,  24.1,  39.9,  55.7,  69.2,  87.4
 79, "FX Raindrops FN",         6,  57.8,  77.1,  49.1,  50.8,  63.9,  76.9
 80, "FX Reverse FM",           6,  58.4,  12.9,  22.3,  31.7,  41.0,  50.4
 81, "FX SO 6dB Sweep",         1,  59.0,  11.3,  19.3,  27.1,  35.0,  42.7
 82, "FX Swell FN",             1,  59.0,  18.5,  28.2,  37.8,  47.9,  57.6
 83, "FX Turntable FN",         6,  58.4,  28.2,  43.9,  59.8,  76.8,  94.3
 84, "KB Big Synth FN",         6,  58.4,  50.2,  50.4,  50.4,  42.7,  50.1
 85, "KB E-Piano",              6,  58.4,  17.1,  25.7,  33.8,  42.2,  51.6
 86, "KB Glockenschlag FN",     4,  59.0,  19.0,  28.1,  37.1,  46.4,  56.0
 87, "KB Piano House",          6,  59.0,  18.7,  27.1,  35.7,  44.1,  51.9
 88, "KB White Noise FN",       3,  58.4,  17.3,  25.5,  34.0,  42.5,  50.8
 89, "LD 8bitter II FN",        6,  59.0,  21.4,  30.8,  40.0,  49.4,  58.0
 90, "LD Acid Saw",             6,  59.0,  11.5,  19.9,  27.8,  35.6,  43.4
 91, "LD Bon Voyage FN",        1,  59.0,  17.0,  24.8,  32.4,  40.4,  47.9
 92, "LD Crystal Lead",         1,  59.0,  18.3,  27.6,  36.9,  46.6,  56.2
 93, "LD Drop In Pulse",        3,  59.0,  52.0,  51.9,  42.7,  43.4,  51.6
 94, "LD Funky Mod",            1,  59.0,  11.3,  19.3,  27.1,  34.9,  42.7
 95, "LD Metal Wahuuu",         1,  59.0,  12.9,  23.1,  32.6,  42.5,  52.2
 96, "LD Morph Sync",           1,  59.0,  23.6,  38.4,  53.4,  68.5,  83.5
 97, "LD Noisy Sync Lead",      1,  59.0,  15.0,  27.4,  39.7,  51.9,  63.9
 98, "LD Plastic Attack",       1,  58.4,  14.8,  23.8,  32.7,  41.4,  50.0
 99, "LD Pleutonium FN",        1,  59.0,  19.2,  26.5,  33.7,  41.0,  48.3
100, "LD Plucked String",       1,  59.0,  20.9,  31.5,  42.2,  53.5,  64.4
101, "LD Power Lead",           5,  59.0,  14.3,  24.7,  35.0,  45.2,  55.7
102, "LD Resobells FN",         1,  59.0,  21.1,  31.0,  41.2,  51.7,  62.1
103, "LD Sci Fi Organ",         6,  59.0,  21.0,  33.5,  46.1,  59.2,  72.1
104, "LD Soft Bell Lead",       4,  59.0,  21.7,  35.2,  48.6,  62.3,  75.9
105, "LD Special Starter",      1,  59.0,  21.1,  33.2,  45.5,  58.1,  70.5
106, "LD Spring Bell",          2,  59.0,  21.9,  35.6,  49.6,  63.9,  78.0
107, "LD SYNCElead FN",         1,  58.4,  19.9,  29.9,  40.0,  50.5,  60.6
108, "LD Technoshocker FN",     1,  58.4,  12.7,  22.1,  31.5,  41.1,  50.4
109, "LD Thin Lead",            1,  59.0,  19.6,  29.2,  39.1,  49.5,  59.7
110, "LD Tranceline FN",        1,  58.4,  19.8,  28.1,  36.2,  44.6,  52.6
111, "LD Woholead FN",          1,  59.0,  11.7,  20.0,  28.0,  36.4,  44.6
112, "PD  Ringmodded FN",       1,  59.0,  21.5,  30.9,  40.5,  50.6,  60.0
113, "PD Base Pad",             6,  59.0,  46.7,  46.5,  29.2,  37.4,  45.6
114, "PD Bellomatism FN",       3,  59.0,  56.9,  57.1,  37.5,  47.3,  56.9
115, "PD Big Trancer FN",       6,  59.0,  20.0,  28.5,  37.0,  45.9,  54.5
116, "PD Bit Orchestra",        6,  59.0,  20.8,  31.7,  42.8,  54.5,  65.9
117, "PD Bursting Pad",         4,  59.0,  24.8,  40.0,  55.2,  70.5,  85.6
118, "PD Dark Animations FN",   3,  59.0,  17.8,  26.5,  35.5,  43.9,  52.4
119, "PD Easymat FN",           6,  59.0,  19.0,  27.7,  36.5,  45.6,  54.4
120, "PD Floating Pad",         6,  59.0,  24.1,  40.0,  56.1,  72.7,  89.2
121, "PD Gated Pad",            3,  59.0,  62.7,  60.0,  60.3,  51.7,  62.0
122, "PD Glasometer FN",        3,  58.4,  60.3,  60.3,  50.4,  50.4,  60.7
123, "PD Open Square FN",       6,  58.4,  57.1,  48.7,  39.9,  49.4,  58.5
